91.5,585
91.81,586
92.19,587
92.62,588
93.12,589
93.75,590
94.31,591
94.75,592
95.31,593
95.5,594
95.5,595
95.25,596
94.75,597
94.19,598
93.44,599
92.56,600
91.56,601
90.75,602
89.94,603
89.06,604
88.12,605
87.19,606
86.12,607
85.06,608
84.0,609
82.94,610
81.87,611
80.81,612
79.75,613
78.75,614
77.69,615
76.69,616
75.69,617
74.69,618
73.75,619
72.81,620
71.87,621
71.0,622
70.12,623
69.25,624
68.44,625
67.62,626
66.81,627
66.06,628
65.31,629
64.56,630
63.81,631
63.13,632
62.44,633
61.75,634
61.06,635
60.44,636
59.75,637
59.13,638
58.5,639
57.88,640
57.31,641
56.75,642
56.19,643
55.75,644
55.5,645
55.56,646
55.81,647
56.31,648
56.94,649
57.69,650
58.5,651
59.38,652
60.0,653
60.44,654
60.69,655
60.75,656
60.69,657
60.5,658
60.25,659
59.88,660
59.5,661
59.06,662
58.63,663
58.13,664
57.63,665
57.06,666
56.56,667
56.06,668
55.69,669
55.5,670
55.5,671
55.81,672
56.25,673
56.94,674
57.69,675
58.44,676
59.31,677
59.94,678
60.38,679
60.56,680
60.56,681
60.5,682
60.31,683
60.06,684
59.75,685
59.31,686
58.88,687
58.38,688
57.88,689
57.38,690
56.81,691
56.38,692
55.88,693
55.69,694
55.75,695
56.0,696
56.5,697
57.06,698
57.75,699
58.5,700
59.13,701
59.44,702
59.63,703
59.63,704
59.5,705
59.31,706
59.06,707
58.69,708
58.19,709
57.81,710
57.31,711
56.88,712
56.44,713
56.0,714
55.75,715
55.88,716
56.13,717
56.63,718
57.19,719
57.88,720
58.63,721
59.19,722
59.5,723
59.69,724
59.69,725
59.56,726
59.38,727
59.06,728
58.69,729
58.31,730
57.88,731
57.44,732
56.94,733
56.44,734
56.0,735
55.81,736
55.81,737
56.13,738
56.56,739
57.19,740
57.88,741
58.56,742
59.13,743
59.5,744
59.63,745
59.63,746
59.5,747
59.31,748
58.94,749
58.63,750
58.19,751
57.69,752
57.25,753
56.75,754
56.31,755
55.88,756
55.69,757
55.69,758
56.0,759
56.44,760
57.06,761
57.69,762
58.44,763
58.94,764
59.31,765
59.44,766
59.44,767
59.31,768
59.06,769
58.81,770
58.44,771
58.0,772
57.56,773
57.06,774
56.56,775
56.19,776
55.69,777
55.5,778
55.56,779
55.81,780
56.25,781
56.88,782
57.63,783
58.38,784
59.25,785
59.88,786
60.25,787
60.44,788
60.44,789
60.31,790
60.13,791
59.81,792
59.44,793
59.06,794
58.56,795
58.06,796
57.56,797
57.0,798
56.56,799
56.06,800
55.88,801
55.94,802
56.13,803
56.63,804
57.19,805
57.81,806
58.56,807
59.13,808
59.44,809
59.63,810
59.56,811
59.44,812
59.25,813
58.94,814
58.56,815
58.19,816
57.69,817
57.25,818
56.75,819
56.25,820
55.88,821
55.63,822
55.69,823
55.94,824
56.38,825
57.06,826
57.69,827
58.38,828
58.94,829
59.31,830
59.44,831
59.44,832
59.31,833
59.13,834
58.81,835
58.44,836
58.06,837
57.63,838
57.13,839
56.63,840
56.19,841
55.75,842
55.56,843
55.56,844
55.81,845
56.25,846
56.94,847
57.63,848
58.38,849
59.25,850
59.88,851
60.25,852
60.44,853
60.5,854
60.38,855
60.19,856
59.88,857
59.5,858
59.06,859
58.56,860
58.06,861
57.56,862
57.06,863
56.5,864
56.0,865
55.63,866
55.31,867
55.38,868
55.63,869
56.13,870
56.69,871
57.38,872
58.13,873
58.94,874
59.63,875
60.0,876
60.19,877
60.25,878
60.13,879
59.94,880
59.63,881
59.25,882
58.81,883
58.44,884
57.94,885
57.44,886
56.88,887
56.44,888
55.94,889
55.69,890
55.75,891
56.0,892
56.44,893
57.13,894
57.69,895
58.44,896
59.0,897
59.38,898
59.5,899
59.5,900
59.44,901
59.31,902
59.38,903
59.56,904
59.94,905
60.5,906
61.19,907
61.94,908
62.81,909
63.75,910
64.69,911
65.69,912
66.69,913
67.75,914
68.81,915
69.87,916
70.94,917
72.0,918
73.06,919
74.06,920
75.12,921
76.12,922
77.19,923
78.19,924
79.12,925
80.06,926
81.0,927
81.94,928
82.81,929
83.75,930
84.62,931
85.5,932
86.31,933
87.19,934
87.94,935
88.75,936
89.5,937
90.31,938
90.94,939
91.56,940
91.94,941
91.94,942
91.75,943
91.31,944
90.69,945
89.94,946
89.12,947
88.25,948
87.62,949
87.12,950
87.0,951
86.87,952
87.0,953
87.19,954
87.5,955
87.94,956
88.37,957
88.94,958
89.44,959
90.06,960
90.56,961
91.12,962
91.37,963
91.44,964
91.12,965
90.69,966
90.12,967
89.31,968
88.62,969
87.81,970
87.12,971
86.75,972
86.5,973
86.44,974
86.62,975
86.87,976
87.19,977
87.62,978
88.12,979
88.69,980
89.25,981
89.87,982
90.62,983
91.12,984
91.75,985
92.0,986
92.0,987
91.75,988
91.31,989
90.81,990
90.12,991
89.25,992
88.37,993
87.5,994
86.81,995
86.31,996
86.06,997
86.0,998
86.12,999
86.37,1000
86.75,1001
87.25,1002
87.75,1003
88.25,1004
88.81,1005
89.44,1006
90.12,1007
90.69,1008
91.31,1009
91.62,1010
91.62,1011
91.44,1012
90.94,1013
90.31,1014
89.62,1015
88.87,1016
88.06,1017
87.5,1018
87.12,1019
86.87,1020
86.94,1021
87.12,1022
87.37,1023
87.75,1024
88.25,1025
88.69,1026
89.25,1027
89.81,1028
90.5,1029
91.06,1030
91.62,1031
91.81,1032
91.87,1033
91.62,1034
91.12,1035
90.56,1036
89.81,1037
89.06,1038
88.25,1039
87.56,1040
87.25,1041
87.0,1042
87.0,1043
87.06,1044
87.31,1045
87.69,1046
88.06,1047
88.62,1048
89.19,1049
89.81,1050
90.37,1051
90.94,1052
91.56,1053
91.87,1054
91.87,1055
91.56,1056
91.19,1057
90.56,1058
89.87,1059
89.12,1060
88.37,1061
87.75,1062
87.31,1063
87.06,1064
87.0,1065
87.19,1066
87.5,1067
87.81,1068
88.25,1069
88.69,1070
89.25,1071
89.87,1072
90.44,1073
91.0,1074
91.56,1075
91.81,1076
91.94,1077
91.62,1078
91.19,1079
90.56,1080
89.81,1081
89.06,1082
88.31,1083
87.69,1084
87.25,1085
87.06,1086
87.0,1087
87.19,1088
87.37,1089
87.69,1090
88.19,1091
88.62,1092
89.19,1093
89.81,1094
90.37,1095
90.94,1096
91.5,1097
91.81,1098
91.81,1099
91.56,1100
91.12,1101
90.56,1102
89.81,1103
89.12,1104
88.37,1105
87.69,1106
87.31,1107
87.12,1108
87.12,1109
87.25,1110
87.5,1111
87.87,1112
88.37,1113
88.87,1114
89.44,1115
90.0,1116
90.69,1117
91.19,1118
91.81,1119
92.12,1120
92.12,1121
91.87,1122
91.44,1123
90.81,1124
90.12,1125
89.25,1126
88.44,1127
87.62,1128
86.94,1129
86.5,1130
86.25,1131
86.19,1132
86.31,1133
86.62,1134
86.94,1135
87.37,1136
87.87,1137
88.44,1138
89.06,1139
89.75,1140
90.44,1141
91.0,1142
91.56,1143
91.87,1144
91.94,1145
91.69,1146
91.25,1147
90.69,1148
89.94,1149
89.25,1150
88.44,1151
87.81,1152
87.44,1153
87.25,1154
87.19,1155
87.31,1156
87.62,1157
88.0,1158
88.37,1159
88.87,1160
89.44,1161
90.06,1162
90.56,1163
91.12,1164
91.44,1165
91.44,1166
91.25,1167
42.5,1168
42.25,1169
42.06,1170
42.06,1171
42.38,1172
42.88,1173
43.63,1174
44.38,1175
45.38,1176
46.44,1177
47.56,1178
48.81,1179
50.0,1180
51.38,1181
52.63,1182
53.88,1183
55.25,1184
56.56,1185
57.94,1186
59.19,1187
60.5,1188
61.75,1189
63.06,1190
64.31,1191
65.5,1192
66.75,1193
67.87,1194
69.06,1195
70.19,1196
71.31,1197
72.44,1198
73.56,1199
74.62,1200
75.62,1201
76.75,1202
77.75,1203
78.81,1204
79.75,1205
80.69,1206
81.62,1207
82.56,1208
83.44,1209
84.37,1210
85.31,1211
86.19,1212
87.0,1213
87.81,1214
88.56,1215
89.37,1216
90.06,1217
90.87,1218
91.62,1219
92.37,1220
93.06,1221
93.75,1222
94.44,1223
95.06,1224
95.56,1225
95.87,1226
95.81,1227
95.5,1228
95.0,1229
94.31,1230
93.5,1231
92.69,1232
91.75,1233
91.06,1234
90.5,1235
90.25,1236
90.12,1237
90.12,1238
90.31,1239
90.62,1240
91.0,1241
91.44,1242
91.87,1243
92.44,1244
93.0,1245
93.56,1246
94.19,1247
94.69,1248
95.19,1249
95.44,1250
95.37,1251
95.12,1252
94.56,1253
93.94,1254
93.19,1255
92.37,1256
91.69,1257
91.31,1258
91.12,1259
91.06,1260
91.12,1261
91.31,1262
91.56,1263
91.94,1264
92.37,1265
92.87,1266
93.37,1267
93.94,1268
94.56,1269
95.12,1270
95.69,1271
96.0,1272
95.87,1273
95.62,1274
95.06,1275
94.37,1276
93.56,1277
92.75,1278
91.81,1279
91.12,1280
90.62,1281
90.37,1282
90.19,1283
90.31,1284
90.44,1285
90.75,1286
91.12,1287
91.62,1288
92.12,1289
92.62,1290
93.19,1291
93.69,1292
94.31,1293
94.81,1294
95.31,1295
95.56,1296
95.5,1297
95.25,1298
94.75,1299
94.06,1300
93.25,1301
92.44,1302
91.56,1303
90.81,1304
90.31,1305
90.06,1306
89.94,1307
90.0,1308
90.19,1309
90.44,1310
90.81,1311
91.25,1312
91.75,1313
92.25,1314
92.81,1315
93.37,1316
94.0,1317
94.62,1318
95.19,1319
95.69,1320
96.0,1321
95.94,1322
95.69,1323
95.25,1324
94.56,1325
93.75,1326
92.94,1327
92.0,1328
91.31,1329
90.87,1330
90.62,1331
90.5,1332
90.5,1333
90.69,1334
91.0,1335
91.37,1336
91.75,1337
92.25,1338
92.81,1339
93.37,1340
94.06,1341
94.56,1342
95.06,1343
95.31,1344
95.37,1345
95.12,1346
94.56,1347
93.94,1348
93.19,1349
92.31,1350
91.62,1351
91.25,1352
90.94,1353
90.87,1354
90.94,1355
91.12,1356
91.44,1357
91.81,1358
92.31,1359
92.81,1360
93.37,1361
93.94,1362
94.5,1363
95.06,1364
95.62,1365
95.87,1366
95.87,1367
95.62,1368
95.19,1369
94.5,1370
93.75,1371
92.94,1372
92.06,1373
91.31,1374
90.81,1375
90.56,1376
90.44,1377
90.5,1378
90.69,1379
91.0,1380
91.37,1381
91.87,1382
92.37,1383
92.94,1384
93.5,1385
94.12,1386
94.62,1387
95.12,1388
95.44,1389
95.37,1390
95.12,1391
94.62,1392
93.94,1393
93.19,1394
92.44,1395
91.81,1396
91.37,1397
91.19,1398
91.12,1399
91.25,1400
91.37,1401
91.75,1402
92.12,1403
92.56,1404
93.0,1405
93.56,1406
94.12,1407
94.62,1408
95.12,1409
95.37,1410
95.37,1411
95.12,1412
94.62,1413
94.06,1414
93.31,1415
92.5,1416
91.62,1417
90.94,1418
90.5,1419
90.19,1420
90.12,1421
90.12,1422
90.37,1423
90.69,1424
91.12,1425
91.56,1426
92.12,1427
92.69,1428
93.25,1429
94.0,1430
94.62,1431
95.19,1432
95.81,1433
96.12,1434
96.12,1435
95.87,1436
95.31,1437
94.62,1438
93.81,1439
92.94,1440
92.06,1441
91.37,1442
90.87,1443
90.56,1444
90.56,1445
90.62,1446
90.81,1447
91.06,1448
91.37,1449
91.87,1450
92.31,1451
92.87,1452
93.44,1453
94.0,1454
94.62,1455
95.12,1456
95.56,1457
95.87,1458
95.81,1459
95.5,1460
95.0,1461
94.31,1462
93.56,1463
92.69,1464
91.81,1465
91.12,1466
90.75,1467
90.44,1468
90.37,1469
90.5,1470
90.62,1471
90.94,1472
91.31,1473
91.87,1474
92.37,1475
93.0,1476
93.56,1477
94.12,1478
94.62,1479
95.19,1480
95.44,1481
95.37,1482
95.06,1483
94.56,1484
93.94,1485
93.19,1486
92.37,1487
91.75,1488
91.31,1489
91.12,1490
91.06,1491
91.19,1492
91.37,1493
91.69,1494
92.06,1495
92.5,1496
93.0,1497
93.5,1498
94.06,1499
94.69,1500
95.12,1501
95.37,1502
95.31,1503
95.06,1504
94.56,1505
93.87,1506
93.12,1507
92.19,1508
91.25,1509
90.25,1510
89.12,1511
88.06,1512
86.94,1513
85.81,1514
84.69,1515
83.56,1516
82.5,1517
81.44,1518
80.31,1519
79.25,1520
78.25,1521
77.19,1522
76.19,1523
75.12,1524
74.19,1525
73.25,1526
72.31,1527
71.37,1528
70.5,1529
69.62,1530
68.81,1531
68.0,1532
67.19,1533
66.37,1534
65.62,1535
64.87,1536
64.12,1537
63.44,1538
62.69,1539
62.0,1540
61.31,1541
60.69,1542
60.0,1543
59.38,1544
58.81,1545
58.19,1546
57.63,1547
57.0,1548
56.5,1549
56.06,1550
55.81,1551
55.88,1552
56.19,1553
56.63,1554
57.25,1555
57.94,1556
58.75,1557
59.31,1558
59.69,1559
59.88,1560
59.94,1561
59.81,1562
59.63,1563
59.31,1564
59.0,1565
58.63,1566
58.19,1567
57.75,1568
57.31,1569
56.81,1570
56.38,1571
55.94,1572
55.75,1573
55.81,1574
56.13,1575
56.63,1576
57.25,1577
57.94,1578
58.69,1579
59.31,1580
59.69,1581
59.88,1582
59.88,1583
59.75,1584
59.56,1585
59.31,1586
59.0,1587
58.56,1588
58.13,1589
57.63,1590
57.19,1591
56.63,1592
56.25,1593
55.75,1594
55.56,1595
55.63,1596
55.88,1597
56.38,1598
57.0,1599
57.75,1600
58.56,1601
59.44,1602
60.06,1603
60.5,1604
60.69,1605
60.75,1606
60.63,1607
60.44,1608
60.13,1609
59.81,1610
59.38,1611
58.88,1612
58.38,1613
57.88,1614
57.38,1615
56.81,1616
56.38,1617
55.88,1618
55.69,1619
55.75,1620
56.0,1621
56.44,1622
57.06,1623
57.69,1624
58.5,1625
59.0,1626
59.38,1627
59.56,1628
59.56,1629
59.44,1630
59.25,1631
59.0,1632
58.56,1633
58.13,1634
57.75,1635
57.31,1636
56.75,1637
56.38,1638
55.88,1639
55.69,1640
55.75,1641
56.0,1642
56.44,1643
57.06,1644
57.75,1645
58.5,1646
59.06,1647
59.44,1648
59.56,1649
59.63,1650
59.5,1651
59.25,1652
58.94,1653
58.63,1654
58.19,1655
57.75,1656
57.25,1657
56.81,1658
56.31,1659
55.94,1660
55.75,1661
55.81,1662
56.06,1663
56.5,1664
57.13,1665
57.75,1666
58.56,1667
59.13,1668
59.44,1669
59.56,1670
59.63,1671
59.5,1672
59.31,1673
59.06,1674
58.63,1675
58.25,1676
57.81,1677
57.31,1678
56.81,1679
56.38,1680
55.94,1681
55.75,1682
55.75,1683
56.06,1684
56.5,1685
57.06,1686
57.75,1687
58.5,1688
59.06,1689
59.44,1690
59.63,1691
59.56,1692
59.44,1693
59.25,1694
58.94,1695
58.56,1696
58.13,1697
57.69,1698
57.19,1699
56.69,1700
56.25,1701
55.81,1702
55.63,1703
55.63,1704
55.94,1705
56.38,1706
57.0,1707
57.75,1708
58.5,1709
59.38,1710
60.0,1711
60.38,1712
60.56,1713
60.56,1714
60.5,1715
60.31,1716
59.94,1717
59.56,1718
59.19,1719
58.69,1720
58.25,1721
57.69,1722
57.19,1723
56.63,1724
56.19,1725
55.69,1726
55.44,1727
55.5,1728
55.75,1729
56.19,1730
56.81,1731
57.56,1732
58.31,1733
59.13,1734
59.81,1735
60.19,1736
60.38,1737
60.38,1738
60.25,1739
60.06,1740
59.75,1741
59.38,1742
58.94,1743
58.5,1744
58.06,1745
57.56,1746
57.0,1747
56.5,1748
56.06,1749
55.88,1750
55.88,1751
56.13,1752
56.56,1753
57.19,1754
57.88,1755
58.63,1756
59.13,1757
59.5,1758
59.63,1759
59.63,1760
59.5,1761
59.25,1762
59.0,1763
58.63,1764
58.19,1765
57.75,1766
57.25,1767
56.75,1768
56.38,1769
55.88,1770
55.69,1771
55.75,1772
56.0,1773
56.5,1774
57.06,1775
57.75,1776
58.5,1777
59.13,1778
59.44,1779
59.63,1780
59.56,1781
59.44,1782
59.19,1783
58.88,1784
58.5,1785
58.13,1786
57.63,1787
57.19,1788
56.69,1789
56.25,1790
55.88,1791
55.63,1792
55.69,1793
55.94,1794
56.38,1795
57.0,1796
57.75,1797
58.56,1798
59.38,1799
60.0,1800
60.44,1801
60.75,1802
61.13,1803
61.56,1804
62.19,1805
62.94,1806
63.69,1807
64.56,1808
65.5,1809
66.5,1810
67.5,1811
68.5,1812
69.56,1813
70.62,1814
71.62,1815
72.69,1816
73.69,1817
74.81,1818
75.81,1819
76.81,1820
77.81,1821
78.81,1822
79.75,1823
80.75,1824
81.62,1825
82.56,1826
83.5,1827
84.37,1828
85.25,1829
86.06,1830
86.94,1831
87.75,1832
88.56,1833
89.31,1834
90.12,1835
90.81,1836
91.44,1837
91.81,1838
91.81,1839
91.62,1840
91.19,1841
90.56,1842
89.87,1843
89.06,1844
88.25,1845
87.62,1846
87.19,1847
87.0,1848
86.94,1849
87.06,1850
87.31,1851
87.62,1852
88.0,1853
88.5,1854
89.06,1855
89.56,1856
90.12,1857
90.62,1858
91.25,1859
91.56,1860
91.56,1861
91.31,1862
90.87,1863
90.25,1864
89.56,1865
88.75,1866
87.94,1867
87.31,1868
86.94,1869
86.69,1870
86.69,1871
86.81,1872
87.06,1873
87.37,1874
87.75,1875
88.25,1876
88.75,1877
89.37,1878
90.0,1879
90.62,1880
91.25,1881
91.81,1882
92.12,1883
92.12,1884
91.94,1885
91.44,1886
90.87,1887
90.12,1888
89.31,1889
88.5,1890
87.62,1891
86.94,1892
86.5,1893
86.31,1894
86.19,1895
86.31,1896
86.56,1897
86.87,1898
87.37,1899
87.87,1900
88.44,1901
89.0,1902
89.69,1903
90.31,1904
91.0,1905
91.62,1906
91.94,1907
92.0,1908
91.81,1909
91.37,1910
90.75,1911
90.0,1912
89.25,1913
88.44,1914
87.81,1915
87.37,1916
87.19,1917
87.12,1918
87.31,1919
87.56,1920
87.87,1921
88.37,1922
88.81,1923
89.37,1924
89.94,1925
90.62,1926
91.12,1927
91.75,1928
92.0,1929
92.06,1930
91.81,1931
91.37,1932
90.75,1933
90.0,1934
89.25,1935
88.44,1936
87.81,1937
87.44,1938
87.25,1939
87.25,1940
87.37,1941
87.62,1942
87.94,1943
88.37,1944
88.87,1945
89.37,1946
90.0,1947
90.62,1948
91.19,1949
91.75,1950
92.06,1951
92.06,1952
91.81,1953
91.37,1954
90.81,1955
90.06,1956
89.25,1957
88.44,1958
87.56,1959
86.87,1960
86.5,1961
86.25,1962
86.19,1963
86.31,1964
86.56,1965
86.87,1966
87.37,1967
87.87,1968
88.44,1969
89.06,1970
89.69,1971
90.31,1972
90.94,1973
91.56,1974
91.81,1975
91.87,1976
91.62,1977
91.19,1978
90.62,1979
89.87,1980
89.12,1981
88.31,1982
87.69,1983
87.31,1984
87.12,1985
87.06,1986
87.19,1987
87.44,1988
87.81,1989
88.25,1990
88.75,1991
89.31,1992
89.87,1993
90.5,1994
91.06,1995
91.69,1996
91.94,1997
91.94,1998
91.69,1999
91.25,2000
90.62,2001
89.87,2002
89.19,2003
88.31,2004
87.75,2005
87.31,2006
87.12,2007
87.12,2008
87.25,2009
87.56,2010
87.94,2011
88.31,2012
88.81,2013
89.37,2014
89.94,2015
90.62,2016
91.12,2017
91.69,2018
92.0,2019
92.0,2020
91.75,2021
91.31,2022
90.75,2023
90.0,2024
89.25,2025
88.44,2026
87.81,2027
87.44,2028
87.19,2029
87.19,2030
87.37,2031
87.56,2032
87.94,2033
88.37,2034
88.87,2035
89.44,2036
90.0,2037
90.69,2038
91.25,2039
91.81,2040
92.12,2041
92.12,2042
91.87,2043
91.44,2044
90.87,2045
90.12,2046
89.25,2047
88.5,2048
87.56,2049
86.94,2050
86.5,2051
86.25,2052
86.25,2053
86.31,2054
86.56,2055
86.94,2056
87.37,2057
87.87,2058
88.5,2059
89.12,2060
89.75,2061
90.44,2062
91.0,2063
91.62,2064
91.87,2065
91.94,2066
91.75,2067
91.31,2068
90.69,2069
90.0,2070
89.25,2071
88.44,2072
87.81,2073
87.44,2074
87.19,2075
